OrderID,Courier,DeliveryZone,DeliveryService,DailyOrderVolume,risk,IsLate,key_driver
ORD3214,Ninja Van,Klang Valley,Next Day,12,2,0,Lalamove
ORD1672,Lalamove,Klang Valley,Same Day,24,2,0,In-house Rider
ORD1580,In-house Rider,Klang Valley,Scheduled,45,2,0,High daily volume
ORD2682,In-house Rider,Klang Valley,Scheduled,37,2,0,High daily volume
ORD3190,GrabExpress,Klang Valley,Scheduled,15,2,0,Anniversary occasion
ORD1572,Ninja Van,Johor Bahru,Scheduled,45,2,0,High daily volume
ORD1666,In-house Rider,Klang Valley,Same Day,26,2,1,Order hour
ORD3329,GrabExpress,Klang Valley,Scheduled,11,2,0,In-house Rider
ORD1255,Lalamove,Klang Valley,Next Day,10,2,0,In-house Rider
ORD3362,Pos Laju,Penang,Scheduled,12,2,0,Klang Valley zone
ORD1395,Lalamove,Klang Valley,Next Day,13,2,0,Scheduled service
ORD2285,Lalamove,Klang Valley,Same Day,14,2,0,Same Day service
ORD1343,J&T Express,Johor Bahru,Scheduled,8,2,0,Klang Valley zone
ORD1566,In-house Rider,Klang Valley,Scheduled,45,2,0,High daily volume
ORD1305,Lalamove,Klang Valley,Same Day,12,2,0,Same Day service
ORD3095,Pos Laju,Johor Bahru,Next Day,12,2,0,Klang Valley zone
ORD1134,J&T Express,Penang,Scheduled,14,2,0,Klang Valley zone
ORD1730,GrabExpress,Klang Valley,Same Day,9,2,0,In-house Rider
ORD2289,Pos Laju,Penang,Scheduled,14,2,0,Klang Valley zone
ORD2663,GrabExpress,Klang Valley,Scheduled,37,2,0,High daily volume
ORD3083,Lalamove,Klang Valley,Next Day,8,2,0,In-house Rider
ORD1917,GrabExpress,Klang Valley,Scheduled,14,2,0,Order value
ORD3069,GrabExpress,Klang Valley,Next Day,17,2,0,Order weekday
ORD1315,In-house Rider,Klang Valley,Same Day,12,2,0,Lalamove
ORD1324,GrabExpress,Klang Valley,Next Day,13,2,0,Lalamove
ORD2290,Pos Laju,Penang,Scheduled,14,2,0,Klang Valley zone
ORD2811,J&T Express,Penang,Scheduled,47,2,0,High daily volume
ORD1084,In-house Rider,Klang Valley,Same Day,10,2,0,Birthday occasion
ORD1853,GrabExpress,Klang Valley,Next Day,15,2,0,Lalamove
ORD3036,In-house Rider,Klang Valley,Next Day,12,2,0,Lalamove
ORD3016,Pos Laju,Penang,Next Day,7,2,0,Klang Valley zone
ORD1950,GrabExpress,Klang Valley,Scheduled,12,2,0,Lalamove
ORD1892,In-house Rider,Klang Valley,Same Day,7,2,0,Tight requested window
ORD2991,Lalamove,Klang Valley,Same Day,9,2,0,In-house Rider
ORD2637,GrabExpress,Klang Valley,Next Day,26,2,0,In-house Rider
ORD2201,GrabExpress,Klang Valley,Scheduled,11,2,0,In-house Rider
ORD2192,In-house Rider,Klang Valley,Same Day,12,2,0,Same Day service
ORD3000,GrabExpress,Klang Valley,Scheduled,12,2,0,Anniversary occasion
ORD2964,In-house Rider,Klang Valley,Same Day,12,2,0,Order weekday
ORD2985,In-house Rider,Klang Valley,Next Day,18,2,0,Order weekday
ORD1283,GrabExpress,Klang Valley,Scheduled,15,2,0,Order weekday
ORD2636,Lalamove,Klang Valley,Next Day,26,2,0,Order value
ORD1434,Pos Laju,Johor Bahru,Scheduled,15,2,0,Klang Valley zone
ORD1931,Lalamove,Klang Valley,Same Day,13,2,0,Order hour
ORD1934,Lalamove,Klang Valley,Same Day,13,2,0,Birthday occasion
ORD1944,GrabExpress,Klang Valley,Same Day,12,2,0,Tight requested window
ORD1332,In-house Rider,Klang Valley,Same Day,13,2,0,Same Day service
ORD1215,In-house Rider,Klang Valley,Same Day,11,2,0,Same Day service
ORD2058,Ninja Van,Penang,Scheduled,14,2,0,Klang Valley zone
ORD2907,Lalamove,Klang Valley,Next Day,13,2,0,Order value
ORD1119,In-house Rider,Klang Valley,Same Day,13,2,0,Same Day service
ORD1378,In-house Rider,Klang Valley,Same Day,9,2,0,Tight requested window
ORD1376,GrabExpress,Klang Valley,Same Day,9,2,0,In-house Rider
ORD2890,In-house Rider,Klang Valley,Next Day,17,2,0,Order weekday
ORD2893,GrabExpress,Klang Valley,Same Day,17,2,0,Scheduled service
ORD2122,Lalamove,Klang Valley,Same Day,6,2,0,In-house Rider
ORD2118,GrabExpress,Klang Valley,Same Day,6,2,0,In-house Rider
ORD2737,GrabExpress,Klang Valley,Scheduled,49,2,0,High daily volume
ORD2005,In-house Rider,Klang Valley,Next Day,14,2,0,Lalamove
ORD2078,GrabExpress,Klang Valley,Scheduled,11,2,0,In-house Rider
ORD2841,In-house Rider,Klang Valley,Same Day,16,2,0,Order hour
ORD1230,Pos Laju,Johor Bahru,Scheduled,11,2,0,Klang Valley zone
ORD1175,GrabExpress,Klang Valley,Same Day,8,2,0,Order value
ORD2835,Ninja Van,Klang Valley,Next Day,12,2,0,Ninja Van
ORD2117,In-house Rider,Klang Valley,Same Day,10,2,0,Tight requested window
ORD2049,Lalamove,Klang Valley,Same Day,14,2,0,Tight requested window
ORD2066,Pos Laju,Penang,Next Day,9,2,0,Klang Valley zone
ORD1363,GrabExpress,Klang Valley,Same Day,8,2,0,Order value
ORD1445,Lalamove,Klang Valley,Same Day,8,2,0,Order weekday
ORD2455,In-house Rider,Klang Valley,Same Day,13,2,0,Tight requested window
ORD2456,GrabExpress,Klang Valley,Scheduled,13,2,0,Order hour
ORD2436,Pos Laju,Penang,Next Day,6,2,0,Klang Valley zone
ORD2509,Pos Laju,Penang,Scheduled,17,2,0,Klang Valley zone
ORD3350,Lalamove,Klang Valley,Same Day,12,2,0,Same Day service
ORD1594,Lalamove,Klang Valley,Scheduled,57,2,0,High daily volume
ORD2407,Lalamove,Klang Valley,Same Day,13,2,0,Order hour
ORD2165,Lalamove,Klang Valley,Scheduled,16,2,0,Anniversary occasion
ORD2100,GrabExpress,Klang Valley,Same Day,11,2,0,In-house Rider
ORD1130,Lalamove,Klang Valley,Same Day,14,2,0,Order hour
ORD1364,Lalamove,Klang Valley,Same Day,8,2,0,Preserved Flowers
ORD3322,Ninja Van,Johor Bahru,Scheduled,16,1,0,Klang Valley zone
ORD1700,GrabExpress,Klang Valley,Same Day,23,1,0,Same Day service
ORD3241,GrabExpress,Klang Valley,Same Day,13,1,0,Order hour
ORD3228,Lalamove,Klang Valley,Next Day,19,1,0,In-house Rider
ORD2575,Lalamove,Klang Valley,Next Day,11,1,0,In-house Rider
ORD2654,GrabExpress,Klang Valley,Scheduled,37,1,0,High daily volume
ORD2561,GrabExpress,Klang Valley,Same Day,10,1,0,In-house Rider
ORD2556,Lalamove,Klang Valley,Next Day,10,1,0,In-house Rider
ORD1308,Lalamove,Klang Valley,Scheduled,12,1,0,In-house Rider
ORD1252,Pos Laju,Penang,Next Day,10,1,0,Klang Valley zone
ORD1791,J&T Express,Penang,Scheduled,9,1,0,Klang Valley zone
ORD1513,GrabExpress,Klang Valley,Scheduled,38,1,0,High daily volume
ORD1405,GrabExpress,Klang Valley,Same Day,13,1,1,Same Day service
ORD1747,In-house Rider,Klang Valley,Next Day,14,1,0,Lalamove
ORD1802,GrabExpress,Klang Valley,Scheduled,8,1,0,Order value
ORD3208,GrabExpress,Klang Valley,Scheduled,12,1,0,Order hour
ORD3281,Pos Laju,Johor Bahru,Scheduled,15,1,0,Klang Valley zone
ORD3216,GrabExpress,Klang Valley,Scheduled,12,1,0,Lalamove
ORD2706,J&T Express,Johor Bahru,Scheduled,36,1,0,Klang Valley zone
ORD2674,GrabExpress,Klang Valley,Scheduled,37,1,0,High daily volume
ORD3147,Lalamove,Klang Valley,Same Day,16,1,0,GrabExpress
ORD1565,In-house Rider,Klang Valley,Scheduled,45,1,0,High daily volume
ORD1760,GrabExpress,Klang Valley,Same Day,12,1,0,Same Day service
ORD1770,Lalamove,Klang Valley,Next Day,17,1,0,Anniversary occasion
ORD1786,GrabExpress,Klang Valley,Next Day,17,1,0,Birthday occasion
ORD3182,GrabExpress,Klang Valley,Scheduled,15,1,0,Lalamove
ORD3135,In-house Rider,Klang Valley,Next Day,11,1,0,Lalamove
ORD2580,In-house Rider,Klang Valley,Same Day,9,1,0,Same Day service
ORD2313,In-house Rider,Klang Valley,Scheduled,16,1,0,Order value
ORD2644,Ninja Van,Johor Bahru,Scheduled,26,1,0,Klang Valley zone
ORD1773,In-house Rider,Klang Valley,Same Day,17,1,0,Scheduled service
ORD1846,Lalamove,Klang Valley,Scheduled,15,1,0,Order weekday
ORD1827,GrabExpress,Klang Valley,Next Day,15,1,0,Lalamove
ORD1842,GrabExpress,Klang Valley,Scheduled,14,1,0,Lalamove
ORD1095,GrabExpress,Klang Valley,Scheduled,10,1,0,In-house Rider
ORD2297,J&T Express,Johor Bahru,Scheduled,11,1,0,Klang Valley zone
ORD2342,In-house Rider,Klang Valley,Scheduled,17,1,0,Order value
ORD2800,J&T Express,Other,Scheduled,47,1,0,High daily volume
ORD2685,In-house Rider,Klang Valley,Scheduled,36,1,0,High daily volume
ORD2627,J&T Express,Other,Scheduled,26,1,0,Klang Valley zone
ORD2719,Ninja Van,Penang,Scheduled,36,1,0,Klang Valley zone
ORD1088,GrabExpress,Klang Valley,Scheduled,10,1,0,In-house Rider
ORD1133,Lalamove,Klang Valley,Scheduled,14,1,0,Order value
ORD3145,Lalamove,Klang Valley,Scheduled,16,1,0,Order hour
ORD3155,GrabExpress,Klang Valley,Scheduled,11,1,0,In-house Rider
ORD3127,Lalamove,Klang Valley,Scheduled,11,1,0,Order hour
ORD3168,GrabExpress,Klang Valley,Scheduled,13,1,0,Lalamove
ORD2253,In-house Rider,Klang Valley,Same Day,10,1,0,Tight requested window
ORD2247,GrabExpress,Klang Valley,Same Day,10,1,0,In-house Rider
ORD2585,In-house Rider,Klang Valley,Same Day,9,1,0,Same Day service
ORD2658,GrabExpress,Klang Valley,Scheduled,37,1,0,High daily volume
ORD1855,J&T Express,Penang,Scheduled,15,1,0,Klang Valley zone
ORD1813,In-house Rider,Klang Valley,Next Day,13,1,0,Order value
ORD1467,In-house Rider,Klang Valley,Scheduled,26,1,0,Order value
ORD1496,J&T Express,Other,Scheduled,31,1,0,Klang Valley zone
ORD1463,Lalamove,Klang Valley,Scheduled,26,1,0,Congratulations occasion
ORD1533,In-house Rider,Klang Valley,Scheduled,38,1,0,High daily volume
ORD1854,In-house Rider,Klang Valley,Scheduled,15,1,0,Anniversary occasion
ORD3072,Lalamove,Klang Valley,Next Day,11,1,0,In-house Rider
ORD2600,Lalamove,Klang Valley,Same Day,8,1,0,Order weekday
ORD2650,GrabExpress,Klang Valley,Scheduled,37,1,0,High daily volume
ORD2607,In-house Rider,Klang Valley,Same Day,8,1,0,Order value
ORD2808,Lalamove,Klang Valley,Scheduled,47,1,0,High daily volume
ORD2750,In-house Rider,Klang Valley,Scheduled,49,1,0,High daily volume
ORD1459,Lalamove,Klang Valley,Next Day,26,1,0,Order hour
ORD1246,GrabExpress,Klang Valley,Scheduled,7,1,0,Order value
ORD2704,Lalamove,Klang Valley,Scheduled,36,1,0,High daily volume
ORD3104,GrabExpress,Klang Valley,Scheduled,12,1,0,Anniversary occasion
ORD3077,In-house Rider,Klang Valley,Same Day,11,1,0,Same Day service
ORD3099,GrabExpress,Klang Valley,Scheduled,12,1,0,Order weekday
ORD3376,In-house Rider,Klang Valley,Next Day,13,1,0,Lalamove
ORD1702,GrabExpress,Klang Valley,Scheduled,23,1,0,In-house Rider
ORD3073,Lalamove,Klang Valley,Scheduled,11,1,0,In-house Rider
ORD3054,Lalamove,Klang Valley,Same Day,15,1,0,Same Day service
ORD3401,Pos Laju,Johor Bahru,Next Day,14,1,0,Klang Valley zone
ORD1151,GrabExpress,Klang Valley,Scheduled,13,1,0,Order value
ORD1108,Lalamove,Klang Valley,Scheduled,13,1,0,Order hour
ORD1052,Lalamove,Klang Valley,Scheduled,11,1,0,In-house Rider
ORD1335,Pos Laju,Johor Bahru,Next Day,13,1,0,Klang Valley zone
ORD1331,In-house Rider,Klang Valley,Next Day,13,1,0,Lalamove
ORD1021,Lalamove,Klang Valley,Next Day,11,1,0,In-house Rider
ORD2410,GrabExpress,Klang Valley,Same Day,13,1,0,Same Day service
ORD3381,GrabExpress,Klang Valley,Next Day,13,1,0,Lalamove
ORD1164,J&T Express,Penang,Scheduled,9,1,0,Klang Valley zone
ORD1688,Lalamove,Klang Valley,Scheduled,24,1,0,In-house Rider
ORD3119,GrabExpress,Klang Valley,Scheduled,12,1,0,Lalamove
ORD1864,Lalamove,Klang Valley,Scheduled,15,1,0,Order hour
ORD1875,In-house Rider,Klang Valley,Scheduled,15,1,0,Order weekday
ORD1654,Ninja Van,Penang,Scheduled,26,1,0,Klang Valley zone
ORD3030,GrabExpress,Klang Valley,Scheduled,12,1,0,Anniversary occasion
ORD2214,GrabExpress,Klang Valley,Next Day,14,1,0,Lalamove
ORD2205,Ninja Van,Johor Bahru,Next Day,14,1,0,Klang Valley zone
ORD1235,Lalamove,Klang Valley,Same Day,12,1,0,Same Day service
ORD1233,In-house Rider,Klang Valley,Same Day,12,1,0,Lalamove
ORD1245,Lalamove,Klang Valley,Same Day,7,1,0,Tight requested window
ORD1542,J&T Express,Johor Bahru,Scheduled,45,1,0,High daily volume
ORD1883,Lalamove,Klang Valley,Same Day,11,1,0,In-house Rider
ORD1143,GrabExpress,Klang Valley,Scheduled,13,1,0,Lalamove
ORD3337,GrabExpress,Klang Valley,Next Day,6,1,0,Anniversary occasion
ORD2390,In-house Rider,Klang Valley,Same Day,11,1,0,Tight requested window
ORD1891,GrabExpress,Klang Valley,Same Day,7,1,0,In-house Rider
ORD3339,GrabExpress,Klang Valley,Same Day,6,1,0,Tight requested window
ORD1907,In-house Rider,Klang Valley,Same Day,14,1,0,Order hour
ORD2998,Lalamove,Klang Valley,Same Day,9,1,0,Order weekday
ORD1614,Ninja Van,Other,Next Day,57,1,0,High daily volume
ORD2992,In-house Rider,Klang Valley,Same Day,9,1,0,Tight requested window
ORD3008,In-house Rider,Klang Valley,Same Day,12,1,0,Lalamove
ORD1407,GrabExpress,Klang Valley,Scheduled,13,1,0,Anniversary occasion
ORD1716,J&T Express,Johor Bahru,Scheduled,9,1,0,Klang Valley zone
ORD2260,GrabExpress,Klang Valley,Scheduled,15,1,0,Anniversary occasion
ORD2197,Lalamove,Klang Valley,Scheduled,11,1,0,In-house Rider
ORD1102,GrabExpress,Klang Valley,Scheduled,13,1,0,Order weekday
ORD1098,Lalamove,Klang Valley,Scheduled,10,1,0,Order value
ORD2276,GrabExpress,Klang Valley,Scheduled,12,1,0,Order weekday
ORD1462,Lalamove,Klang Valley,Scheduled,26,1,0,Anniversary occasion
ORD1661,Lalamove,Klang Valley,Next Day,26,1,0,Order weekday
ORD3302,Ninja Van,Klang Valley,Next Day,12,1,0,Ninja Van
ORD1914,Lalamove,Klang Valley,Next Day,14,1,0,Order hour
ORD1906,In-house Rider,Klang Valley,Next Day,14,1,0,Lalamove
ORD1904,Lalamove,Klang Valley,Next Day,14,1,0,In-house Rider
ORD1112,Lalamove,Klang Valley,Next Day,13,1,0,Order hour
ORD1157,Lalamove,Klang Valley,Scheduled,11,1,0,In-house Rider
ORD2959,Lalamove,Klang Valley,Same Day,12,1,0,Same Day service
ORD3299,In-house Rider,Klang Valley,Same Day,12,1,0,Order weekday
ORD2170,In-house Rider,Klang Valley,Scheduled,13,1,0,Order value
ORD1313,Lalamove,Klang Valley,Next Day,12,1,0,Anniversary occasion
ORD2375,In-house Rider,Klang Valley,Same Day,8,1,0,Tight requested window
ORD2718,In-house Rider,Klang Valley,Scheduled,36,1,0,High daily volume
ORD1384,In-house Rider,Klang Valley,Same Day,8,1,0,Tight requested window
ORD2372,In-house Rider,Klang Valley,Same Day,8,1,0,Tight requested window
ORD1396,In-house Rider,Klang Valley,Next Day,13,1,0,Order hour
ORD2947,Lalamove,Klang Valley,Same Day,8,1,0,Tight requested window
ORD1988,In-house Rider,Klang Valley,Scheduled,17,1,0,Preserved Flowers
ORD1933,In-house Rider,Klang Valley,Same Day,13,1,0,Same Day service
ORD3314,Ninja Van,Klang Valley,Next Day,16,1,0,Ninja Van
ORD1470,Ninja Van,Klang Valley,Next Day,26,1,0,Ninja Van
ORD1544,In-house Rider,Klang Valley,Scheduled,45,1,0,High daily volume
ORD1953,In-house Rider,Klang Valley,Same Day,10,1,0,Tight requested window
ORD1959,Lalamove,Klang Valley,Same Day,10,1,0,In-house Rider
ORD2928,Lalamove,Klang Valley,Next Day,11,1,0,Order value
ORD2169,GrabExpress,Klang Valley,Scheduled,13,1,0,Order value
ORD1426,In-house Rider,Klang Valley,Same Day,15,1,0,Same Day service
ORD1357,GrabExpress,Klang Valley,Scheduled,14,1,0,Order hour
ORD1351,Lalamove,Klang Valley,Next Day,14,1,0,Scheduled service
ORD2702,Lalamove,Klang Valley,Scheduled,36,1,0,High daily volume
ORD1591,Lalamove,Klang Valley,Scheduled,57,1,0,High daily volume
ORD2955,GrabExpress,Klang Valley,Scheduled,12,1,0,Order value
ORD2936,GrabExpress,Klang Valley,Next Day,10,1,0,In-house Rider
ORD2962,Ninja Van,Johor Bahru,Scheduled,12,1,0,Klang Valley zone
ORD1745,GrabExpress,Klang Valley,Scheduled,14,1,0,Order value
ORD3313,Lalamove,Klang Valley,Scheduled,16,1,0,GrabExpress
ORD2889,In-house Rider,Klang Valley,Same Day,17,1,0,Same Day service
ORD2915,Lalamove,Klang Valley,Next Day,13,1,0,Order value
ORD2018,In-house Rider,Klang Valley,Scheduled,14,1,0,Order value
ORD1552,In-house Rider,Klang Valley,Scheduled,45,1,0,High daily volume
ORD1162,GrabExpress,Klang Valley,Scheduled,11,1,0,In-house Rider
ORD2976,GrabExpress,Klang Valley,Scheduled,18,1,0,Anniversary occasion
ORD1984,GrabExpress,Klang Valley,Next Day,13,1,0,Lalamove
ORD2148,In-house Rider,Klang Valley,Next Day,12,1,0,Lalamove
ORD2211,GrabExpress,Klang Valley,Scheduled,14,1,0,Lalamove
ORD2164,GrabExpress,Klang Valley,Scheduled,16,1,0,Order value
ORD1187,GrabExpress,Klang Valley,Next Day,13,1,0,Lalamove
ORD2264,GrabExpress,Klang Valley,Scheduled,15,1,0,Lalamove
ORD2263,In-house Rider,Klang Valley,Scheduled,15,1,0,Anniversary occasion
ORD2156,GrabExpress,Klang Valley,Scheduled,16,1,0,Lalamove
ORD2055,Pos Laju,Johor Bahru,Scheduled,14,1,0,Klang Valley zone
ORD1990,In-house Rider,Klang Valley,Next Day,17,1,0,Lalamove
ORD1955,In-house Rider,Klang Valley,Same Day,10,1,0,Same Day service
ORD1414,In-house Rider,Klang Valley,Same Day,9,1,0,Tight requested window
ORD1417,Lalamove,Klang Valley,Same Day,9,1,0,In-house Rider
ORD2873,Lalamove,Klang Valley,Same Day,14,1,0,Same Day service
ORD1534,In-house Rider,Klang Valley,Scheduled,38,1,0,High daily volume
ORD1515,Lalamove,Klang Valley,Scheduled,38,1,0,High daily volume
ORD1150,GrabExpress,Klang Valley,Scheduled,13,1,0,Lalamove
ORD2858,Lalamove,Klang Valley,Same Day,6,1,0,In-house Rider
ORD2871,GrabExpress,Klang Valley,Same Day,14,1,0,Same Day service
ORD1554,Ninja Van,Penang,Scheduled,45,1,0,Klang Valley zone
ORD3240,GrabExpress,Klang Valley,Same Day,13,1,0,Same Day service
ORD2163,In-house Rider,Klang Valley,Scheduled,16,1,0,Anniversary occasion
ORD2125,In-house Rider,Klang Valley,Same Day,8,1,0,Order value
ORD3263,Lalamove,Klang Valley,Next Day,11,1,0,In-house Rider
ORD2853,In-house Rider,Klang Valley,Scheduled,16,1,0,Lalamove
ORD2847,J&T Express,Penang,Scheduled,16,1,0,Klang Valley zone
ORD2897,GrabExpress,Klang Valley,Scheduled,17,1,0,Order hour
ORD2014,Lalamove,Klang Valley,Next Day,14,1,0,Birthday occasion
ORD2545,GrabExpress,Klang Valley,Scheduled,15,1,0,Lalamove
ORD2351,Lalamove,Klang Valley,Same Day,13,1,0,Same Day service
ORD2364,In-house Rider,Klang Valley,Same Day,10,1,0,Same Day service
ORD1206,In-house Rider,Klang Valley,Scheduled,16,1,0,Lalamove
ORD2384,Lalamove,Klang Valley,Scheduled,11,1,0,In-house Rider
ORD2846,In-house Rider,Klang Valley,Scheduled,16,1,0,High daily volume
ORD1192,In-house Rider,Klang Valley,Scheduled,13,1,0,Order value
ORD1163,Lalamove,Klang Valley,Next Day,11,1,0,In-house Rider
ORD2395,Lalamove,Klang Valley,Scheduled,15,1,0,Anniversary occasion
ORD1201,GrabExpress,Klang Valley,Scheduled,16,1,0,Order value
ORD1273,In-house Rider,Klang Valley,Scheduled,14,1,0,Order weekday
ORD2082,Lalamove,Klang Valley,Scheduled,15,1,0,Order weekday
ORD2096,GrabExpress,Klang Valley,Scheduled,15,1,0,Order weekday
ORD2113,GrabExpress,Klang Valley,Scheduled,10,1,0,In-house Rider
ORD2860,In-house Rider,Klang Valley,Same Day,6,1,0,Order value
ORD2909,Lalamove,Klang Valley,Scheduled,13,1,0,Order value
ORD2445,GrabExpress,Klang Valley,Scheduled,13,1,0,Order weekday
ORD2111,In-house Rider,Klang Valley,Next Day,10,1,0,Order value
ORD2579,GrabExpress,Klang Valley,Scheduled,9,1,0,Preserved Flowers
ORD2157,J&T Express,Other,Scheduled,16,1,0,Klang Valley zone
ORD2142,In-house Rider,Klang Valley,Scheduled,12,1,0,Order value
ORD1238,GrabExpress,Klang Valley,Scheduled,12,1,0,Lalamove
ORD2105,GrabExpress,Klang Valley,Scheduled,11,1,0,Order value
ORD1336,In-house Rider,Klang Valley,Scheduled,13,1,0,Order value
ORD2068,Lalamove,Klang Valley,Next Day,9,1,0,In-house Rider
ORD2537,Lalamove,Klang Valley,Next Day,15,1,0,Order weekday
ORD1362,In-house Rider,Klang Valley,Same Day,8,1,0,Order value
ORD2392,GrabExpress,Klang Valley,Scheduled,15,1,0,Order value
ORD1439,GrabExpress,Klang Valley,Same Day,8,1,0,In-house Rider
ORD2571,GrabExpress,Klang Valley,Scheduled,11,1,0,Order hour
ORD3416,Lalamove,Klang Valley,Same Day,12,1,0,Order weekday
ORD3354,In-house Rider,Klang Valley,Same Day,12,1,0,Same Day service
ORD2570,GrabExpress,Klang Valley,Scheduled,11,1,0,In-house Rider
ORD2536,In-house Rider,Klang Valley,Scheduled,15,1,0,Order value
ORD3304,GrabExpress,Klang Valley,Scheduled,12,1,0,Order weekday
ORD1126,GrabExpress,Klang Valley,Scheduled,14,1,0,In-house Rider
ORD2437,GrabExpress,Klang Valley,Same Day,6,1,0,In-house Rider
ORD1692,Lalamove,Klang Valley,Next Day,24,1,0,Order value
ORD3374,GrabExpress,Klang Valley,Scheduled,9,1,0,In-house Rider
ORD1756,GrabExpress,Klang Valley,Scheduled,14,1,0,Lalamove
ORD1282,In-house Rider,Klang Valley,Same Day,15,1,0,Same Day service
ORD1540,Lalamove,Klang Valley,Scheduled,38,1,0,High daily volume
ORD2107,In-house Rider,Klang Valley,Same Day,11,1,0,Same Day service
ORD3430,GrabExpress,Klang Valley,Scheduled,10,1,0,In-house Rider
ORD1413,GrabExpress,Klang Valley,Scheduled,13,1,0,Lalamove
ORD1392,GrabExpress,Klang Valley,Scheduled,13,1,0,Order value
ORD2112,GrabExpress,Klang Valley,Scheduled,10,1,0,In-house Rider
ORD2067,In-house Rider,Klang Valley,Same Day,9,1,0,Same Day service
ORD2074,Lalamove,Klang Valley,Next Day,11,1,0,In-house Rider
ORD2085,Lalamove,Klang Valley,Next Day,15,1,0,In-house Rider
ORD1574,In-house Rider,Klang Valley,Scheduled,45,1,0,High daily volume
ORD2138,Ninja Van,Johor Bahru,Scheduled,9,1,0,Klang Valley zone
ORD1267,GrabExpress,Klang Valley,Scheduled,14,1,0,Anniversary occasion
ORD1242,J&T Express,Johor Bahru,Scheduled,12,1,0,Klang Valley zone
ORD2419,GrabExpress,Klang Valley,Scheduled,15,1,0,Lalamove
ORD1358,In-house Rider,Klang Valley,Same Day,14,1,0,Same Day service
ORD3255,GrabExpress,Klang Valley,Scheduled,10,1,0,In-house Rider
ORD1204,J&T Express,Other,Scheduled,16,1,1,Klang Valley zone
ORD3405,In-house Rider,Klang Valley,Same Day,10,1,0,Same Day service
ORD2493,Lalamove,Klang Valley,Scheduled,11,0,0,Anniversary occasion
ORD1046,Lalamove,Klang Valley,Scheduled,15,0,0,Order hour
ORD1025,Lalamove,Klang Valley,Next Day,12,0,0,In-house Rider
ORD3412,Lalamove,Klang Valley,Scheduled,12,0,0,In-house Rider
ORD3425,In-house Rider,Klang Valley,Scheduled,10,0,0,Lalamove
ORD3422,Lalamove,Klang Valley,Scheduled,12,0,0,In-house Rider
ORD1049,Lalamove,Klang Valley,Next Day,15,0,0,Order weekday
ORD1026,Lalamove,Klang Valley,Same Day,12,0,1,Same Day service
ORD1063,Lalamove,Klang Valley,Scheduled,7,0,0,Order value
ORD1070,GrabExpress,Klang Valley,Scheduled,12,0,0,Lalamove
ORD1087,In-house Rider,Klang Valley,Scheduled,10,0,0,Lalamove
ORD2460,Lalamove,Klang Valley,Scheduled,13,0,0,In-house Rider
ORD2481,GrabExpress,Klang Valley,Scheduled,9,0,0,In-house Rider
ORD2480,Lalamove,Klang Valley,Scheduled,9,0,0,In-house Rider
ORD2467,In-house Rider,Klang Valley,Scheduled,9,0,0,Lalamove
ORD3427,In-house Rider,Klang Valley,Scheduled,10,0,0,Lalamove
ORD3380,In-house Rider,Klang Valley,Next Day,13,0,0,Lalamove
ORD3415,GrabExpress,Klang Valley,Scheduled,12,0,0,Lalamove
ORD3418,In-house Rider,Klang Valley,Scheduled,12,0,0,Lalamove
ORD1078,Lalamove,Klang Valley,Scheduled,12,0,0,In-house Rider
ORD1671,Lalamove,Klang Valley,Scheduled,24,0,0,In-house Rider
ORD1696,In-house Rider,Klang Valley,Scheduled,23,0,0,Preserved Flowers
ORD1708,GrabExpress,Klang Valley,Scheduled,23,0,0,In-house Rider
ORD1725,In-house Rider,Klang Valley,Scheduled,9,0,0,Order hour
ORD1690,GrabExpress,Klang Valley,Scheduled,24,0,0,In-house Rider
ORD1733,GrabExpress,Klang Valley,Scheduled,9,0,0,In-house Rider
ORD1541,GrabExpress,Klang Valley,Scheduled,45,0,0,High daily volume
ORD2857,In-house Rider,Klang Valley,Scheduled,6,0,0,Order value
ORD2878,Lalamove,Klang Valley,Scheduled,14,0,0,Birthday occasion
ORD2091,GrabExpress,Klang Valley,Scheduled,15,0,0,Anniversary occasion
ORD2099,Lalamove,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD2070,In-house Rider,Klang Valley,Next Day,9,0,0,Scheduled service
ORD2881,GrabExpress,Klang Valley,Scheduled,14,0,0,Lalamove
ORD1359,In-house Rider,Klang Valley,Same Day,8,0,0,Birthday occasion
ORD1145,Lalamove,Klang Valley,Next Day,13,0,0,In-house Rider
ORD1183,In-house Rider,Klang Valley,Scheduled,13,0,0,Lalamove
ORD1179,GrabExpress,Klang Valley,Scheduled,8,0,0,Order weekday
ORD1222,Lalamove,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD2877,In-house Rider,Klang Valley,Scheduled,14,0,0,Order value
ORD2870,GrabExpress,Klang Valley,Scheduled,14,0,0,Lalamove
ORD2077,Lalamove,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD2104,In-house Rider,Klang Valley,Scheduled,11,0,0,Lalamove
ORD2133,GrabExpress,Klang Valley,Scheduled,9,0,0,In-house Rider
ORD2855,Lalamove,Klang Valley,Same Day,6,0,0,In-house Rider
ORD2094,In-house Rider,Klang Valley,Scheduled,15,0,0,Lalamove
ORD2120,Lalamove,Klang Valley,Scheduled,6,0,0,In-house Rider
ORD2131,GrabExpress,Klang Valley,Scheduled,8,0,0,In-house Rider
